date,hub,vehicle_type,deliveries_count,on_time_pct,avg_delivery_time_min,fuel_cost_sar,customer_rating
2025-01-24,Makkah-Hub,Van,238,88.3,32.7,997.05,3.88
2025-01-24,Makkah-Hub,Truck,57,88.3,48.4,423.94,4.16
2025-01-24,Madinah-Hub,Motorbike,227,88.4,24.0,505.04,3.96
2025-01-24,Madinah-Hub,Van,144,88.4,35.3,587.22,3.88
2025-01-24,Madinah-Hub,Truck,38,88.4,37.8,284.3,3.73
2025-01-25,Riyadh-Hub,Motorbike,807,87.0,24.3,1683.68,3.59
2025-01-25,Riyadh-Hub,Van,454,87.0,39.3,2026.93,4.37
2025-01-25,Riyadh-Hub,Truck,134,87.0,31.0,973.4,4.47
2025-01-25,Jeddah-Hub,Motorbike,656,87.3,27.5,1471.58,4.01
2025-01-25,Jeddah-Hub,Van,368,87.3,48.0,1534.68,4.27
2025-01-25,Jeddah-Hub,Truck,113,87.3,57.2,900.27,4.08
2025-01-25,Dammam-Hub,Motorbike,331,95.2,23.4,729.78,4.39
2025-01-25,Dammam-Hub,Van,205,95.2,24.8,913.0,4.07
2025-01-25,Dammam-Hub,Truck,65,95.2,54.6,505.06,4.31
2025-01-25,Makkah-Hub,Motorbike,406,87.9,30.9,870.17,3.5
2025-01-25,Makkah-Hub,Van,248,87.9,26.2,1073.44,3.84
2025-01-25,Makkah-Hub,Truck,74,87.9,51.5,553.06,4.34
2025-01-25,Madinah-Hub,Motorbike,263,87.9,25.4,561.27,4.73
2025-01-25,Madinah-Hub,Van,173,87.9,36.8,718.14,3.62
2025-01-25,Madinah-Hub,Truck,48,87.9,42.4,351.24,3.87
2025-01-26,Riyadh-Hub,Motorbike,752,91.6,27.6,1579.28,4.35
2025-01-26,Riyadh-Hub,Van,432,91.6,32.1,1790.13,4.59
2025-01-26,Riyadh-Hub,Truck,139,91.6,59.5,1108.6,4.05
2025-01-26,Jeddah-Hub,Motorbike,545,90.1,34.4,1203.17,4.09
2025-01-26,Jeddah-Hub,Van,359,90.1,34.3,1509.84,4.68
2025-01-26,Jeddah-Hub,Truck,101,90.1,51.5,777.15,3.81
2025-01-26,Dammam-Hub,Motorbike,371,91.7,26.7,778.57,3.7
2025-01-26,Dammam-Hub,Van,212,91.7,37.7,929.69,3.99
2025-01-26,Dammam-Hub,Truck,56,91.7,47.1,431.98,4.4
2025-01-26,Makkah-Hub,Motorbike,449,82.6,24.8,965.51,3.7
2025-01-26,Makkah-Hub,Van,260,82.6,41.2,1108.73,4.0
2025-01-26,Makkah-Hub,Truck,75,82.6,58.6,544.14,4.29
2025-01-26,Madinah-Hub,Motorbike,261,93.8,27.3,567.02,4.28
2025-01-26,Madinah-Hub,Van,182,93.8,35.5,815.17,3.86
2025-01-26,Madinah-Hub,Truck,56,93.8,48.5,437.83,4.38
2025-01-27,Riyadh-Hub,Motorbike,687,90.6,27.3,1504.24,3.86
2025-01-27,Riyadh-Hub,Van,461,90.6,39.4,1922.02,4.3
2025-01-27,Riyadh-Hub,Truck,126,90.6,45.6,938.86,4.13
2025-01-27,Jeddah-Hub,Motorbike,624,88.8,22.7,1399.79,4.02
2025-01-27,Jeddah-Hub,Van,395,88.8,36.2,1756.89,3.61
2025-01-27,Jeddah-Hub,Truck,112,88.8,43.4,859.1,4.39
2025-01-27,Dammam-Hub,Motorbike,347,97.6,34.6,769.04,4.05
2025-01-27,Dammam-Hub,Van,227,97.6,34.3,954.06,4.19
2025-01-27,Dammam-Hub,Truck,64,97.6,49.5,465.69,3.5
2025-01-27,Makkah-Hub,Motorbike,457,86.3,21.4,932.51,3.76
2025-01-27,Makkah-Hub,Van,259,86.3,36.2,1116.11,4.3
2025-01-27,Makkah-Hub,Truck,77,86.3,48.9,588.57,3.57
2025-01-27,Madinah-Hub,Motorbike,266,88.7,32.2,584.82,4.5
2025-01-27,Madinah-Hub,Van,164,88.7,32.4,727.88,4.06
2025-01-27,Madinah-Hub,Truck,50,88.7,50.5,376.63,4.11
2025-01-28,Riyadh-Hub,Motorbike,699,93.3,25.2,1453.48,3.73
2025-01-28,Riyadh-Hub,Van,459,93.3,31.7,1932.56,3.88
2025-01-28,Riyadh-Hub,Truck,140,93.3,44.1,1114.44,4.59
2025-01-28,Jeddah-Hub,Motorbike,625,89.8,23.8,1325.32,3.8
2025-01-28,Jeddah-Hub,Van,409,89.8,29.9,1710.6,4.1
2025-01-28,Jeddah-Hub,Truck,118,89.8,40.2,885.3,3.46
2025-01-28,Dammam-Hub,Motorbike,324,92.7,26.5,709.01,4.57
2025-01-28,Dammam-Hub,Van,215,92.7,29.1,930.6,3.89
2025-01-28,Dammam-Hub,Truck,56,92.7,46.0,444.28,4.26
2025-01-28,Makkah-Hub,Motorbike,442,90.9,23.8,924.76,4.42
2025-01-28,Makkah-Hub,Van,276,90.9,33.3,1161.45,4.04
2025-01-28,Makkah-Hub,Truck,73,90.9,49.1,577.76,4.24
2025-01-28,Madinah-Hub,Motorbike,291,88.4,19.4,598.48,3.75
2025-01-28,Madinah-Hub,Van,185,88.4,33.5,769.5,3.74
2025-01-28,Madinah-Hub,Truck,52,88.4,49.1,404.1,4.1
2025-01-29,Riyadh-Hub,Motorbike,810,90.8,30.9,1678.85,4.46
2025-01-29,Riyadh-Hub,Van,485,90.8,30.7,2149.49,4.05
2025-01-29,Riyadh-Hub,Truck,142,90.8,54.3,1085.91,3.88
2025-01-29,Jeddah-Hub,Motorbike,595,91.9,19.5,1327.23,4.14
2025-01-29,Jeddah-Hub,Van,411,91.9,29.2,1814.53,4.55
2025-01-29,Jeddah-Hub,Truck,108,91.9,44.7,843.45,4.35
2025-01-29,Dammam-Hub,Motorbike,339,94.7,37.4,739.88,4.13
2025-01-29,Dammam-Hub,Van,230,94.7,40.1,1002.31,4.5
2025-01-29,Dammam-Hub,Truck,63,94.7,47.7,496.37,4.19
2025-01-29,Makkah-Hub,Motorbike,400,85.3,36.6,850.99,4.11
2025-01-29,Makkah-Hub,Van,278,85.3,36.5,1209.24,3.68
2025-01-29,Makkah-Hub,Truck,84,85.3,41.2,667.04,4.41
2025-01-29,Madinah-Hub,Motorbike,281,85.9,29.8,605.13,3.92
2025-01-29,Madinah-Hub,Van,172,85.9,34.8,714.93,3.48
2025-01-29,Madinah-Hub,Truck,47,85.9,60.7,359.68,3.38
2025-01-30,Riyadh-Hub,Motorbike,692,89.4,28.7,1479.62,4.12
2025-01-30,Riyadh-Hub,Van,504,89.4,29.0,2114.26,4.42
2025-01-30,Riyadh-Hub,Truck,136,89.4,52.5,1028.33,4.21
2025-01-30,Jeddah-Hub,Motorbike,632,87.7,26.3,1391.83,3.94
2025-01-30,Jeddah-Hub,Van,353,87.7,28.0,1461.82,3.79
2025-01-30,Jeddah-Hub,Truck,115,87.7,43.9,872.03,4.35
2025-01-30,Dammam-Hub,Motorbike,317,96.7,19.3,648.25,5.0
2025-01-30,Dammam-Hub,Van,199,96.7,39.8,836.66,3.84
2025-01-30,Dammam-Hub,Truck,62,96.7,42.6,472.91,4.16
2025-01-30,Makkah-Hub,Motorbike,390,85.7,21.2,847.76,4.02
2025-01-30,Makkah-Hub,Van,290,85.7,45.7,1195.68,4.31
2025-01-30,Makkah-Hub,Truck,82,85.7,45.0,621.51,3.45
2025-01-30,Madinah-Hub,Motorbike,304,92.2,26.0,676.36,4.18
2025-01-30,Madinah-Hub,Van,180,92.2,27.4,780.71,3.52
2025-01-30,Madinah-Hub,Truck,52,92.2,46.1,397.7,4.17
2025-01-31,Riyadh-Hub,Motorbike,638,90.6,28.9,1434.66,4.26
2025-01-31,Riyadh-Hub,Van,358,90.6,39.2,1532.68,3.87
2025-01-31,Riyadh-Hub,Truck,102,90.6,51.1,776.85,4.25
2025-01-31,Jeddah-Hub,Motorbike,457,94.7,30.6,991.15,4.12
2025-01-31,Jeddah-Hub,Van,303,94.7,27.4,1341.66,4.12
2025-01-31,Jeddah-Hub,Truck,79,94.7,39.5,593.37,3.77
2025-01-31,Dammam-Hub,Motorbike,246,91.7,24.1,523.76,4.27
2025-01-31,Dammam-Hub,Van,171,91.7,34.4,704.88,4.1
2025-01-31,Dammam-Hub,Truck,51,91.7,52.3,399.47,4.49
2025-01-31,Makkah-Hub,Motorbike,339,89.1,29.4,740.86,3.74
2025-01-31,Makkah-Hub,Van,230,89.1,37.6,986.19,4.33
2025-01-31,Makkah-Hub,Truck,63,89.1,44.7,503.42,3.98
2025-01-31,Madinah-Hub,Motorbike,249,88.8,24.6,517.52,4.5
2025-01-31,Madinah-Hub,Van,146,88.8,33.8,601.92,3.78
2025-01-31,Madinah-Hub,Truck,40,88.8,50.5,295.28,3.71
2025-02-01,Riyadh-Hub,Motorbike,673,90.0,33.0,1406.74,4.13
2025-02-01,Riyadh-Hub,Van,462,90.0,28.5,1993.85,4.22
2025-02-01,Riyadh-Hub,Truck,125,90.0,56.5,990.58,4.45
2025-02-01,Jeddah-Hub,Motorbike,622,84.0,25.9,1315.62,4.2
2025-02-01,Jeddah-Hub,Van,355,84.0,38.0,1478.08,4.01
2025-02-01,Jeddah-Hub,Truck,116,84.0,43.6,849.18,4.37
2025-02-01,Dammam-Hub,Motorbike,373,93.3,30.8,837.03,4.59
2025-02-01,Dammam-Hub,Van,226,93.3,37.2,991.09,3.92
2025-02-01,Dammam-Hub,Truck,68,93.3,44.8,531.98,4.1
2025-02-01,Makkah-Hub,Motorbike,414,86.7,31.2,855.99,3.71
2025-02-01,Makkah-Hub,Van,285,86.7,29.2,1178.2,4.25
2025-02-01,Makkah-Hub,Truck,79,86.7,56.7,587.6,3.69
2025-02-01,Madinah-Hub,Motorbike,288,86.6,16.4,591.74,4.82
2025-02-01,Madinah-Hub,Van,191,86.6,34.6,803.33,4.01
2025-02-01,Madinah-Hub,Truck,57,86.6,54.0,450.59,3.78
2025-02-02,Riyadh-Hub,Motorbike,710,89.2,26.8,1582.61,4.33
2025-02-02,Riyadh-Hub,Van,453,89.2,40.1,1937.7,4.07
2025-02-02,Riyadh-Hub,Truck,125,89.2,46.6,951.17,4.59
2025-02-02,Jeddah-Hub,Motorbike,603,89.2,24.0,1269.18,3.95
2025-02-02,Jeddah-Hub,Van,385,89.2,36.5,1637.79,4.76
2025-02-02,Jeddah-Hub,Truck,108,89.2,41.6,794.61,3.93
2025-02-02,Dammam-Hub,Motorbike,359,90.0,25.4,771.92,3.89
2025-02-02,Dammam-Hub,Van,223,90.0,24.5,952.46,3.9
2025-02-02,Dammam-Hub,Truck,63,90.0,44.8,462.57,4.09
2025-02-02,Makkah-Hub,Motorbike,446,84.3,33.9,928.97,3.74
2025-02-02,Makkah-Hub,Van,271,84.3,49.1,1175.04,3.87
2025-02-02,Makkah-Hub,Truck,71,84.3,45.0,532.7,3.9
2025-02-02,Madinah-Hub,Motorbike,276,84.8,29.0,619.94,3.69
2025-02-02,Madinah-Hub,Van,180,84.8,42.2,746.07,3.82
2025-02-02,Madinah-Hub,Truck,48,84.8,54.7,365.93,3.79
2025-02-03,Riyadh-Hub,Motorbike,753,91.9,28.6,1615.71,4.3
2025-02-03,Riyadh-Hub,Van,513,91.9,32.2,2111.8,3.78
2025-02-03,Riyadh-Hub,Truck,128,91.9,48.4,974.91,3.6
2025-02-03,Jeddah-Hub,Motorbike,560,89.7,30.3,1144.45,3.41
2025-02-03,Jeddah-Hub,Van,377,89.7,32.9,1662.17,4.5
2025-02-03,Jeddah-Hub,Truck,110,89.7,48.1,813.64,4.0
2025-02-03,Dammam-Hub,Motorbike,372,90.5,32.6,759.69,3.52
2025-02-03,Dammam-Hub,Van,208,90.5,31.6,873.54,4.2
2025-02-03,Dammam-Hub,Truck,57,90.5,49.8,448.19,4.17
2025-02-03,Makkah-Hub,Motorbike,397,87.4,24.0,878.82,3.54
2025-02-03,Makkah-Hub,Van,296,87.4,30.5,1256.09,3.66
2025-02-03,Makkah-Hub,Truck,76,87.4,55.5,587.39,4.2
2025-02-03,Madinah-Hub,Motorbike,284,92.9,23.4,628.64,4.35
2025-02-03,Madinah-Hub,Van,165,92.9,31.8,685.07,3.9
2025-02-03,Madinah-Hub,Truck,52,92.9,41.9,406.5,3.74
2025-02-04,Riyadh-Hub,Motorbike,789,95.3,36.1,1693.46,3.99
2025-02-04,Riyadh-Hub,Van,505,95.3,36.8,2251.89,4.4
2025-02-04,Riyadh-Hub,Truck,148,95.3,43.9,1074.58,3.67
2025-02-04,Jeddah-Hub,Motorbike,625,92.6,26.8,1381.03,5.0
2025-02-04,Jeddah-Hub,Van,351,92.6,38.3,1524.34,3.56
2025-02-04,Jeddah-Hub,Truck,111,92.6,43.1,860.08,4.0
2025-02-04,Dammam-Hub,Motorbike,323,96.3,19.6,677.88,3.85
2025-02-04,Dammam-Hub,Van,213,96.3,29.7,926.54,3.85
2025-02-04,Dammam-Hub,Truck,60,96.3,45.9,453.91,3.59
2025-02-04,Makkah-Hub,Motorbike,418,84.9,20.9,895.84,3.77
2025-02-04,Makkah-Hub,Van,269,84.9,42.5,1177.96,4.06
2025-02-04,Makkah-Hub,Truck,83,84.9,48.2,636.48,3.78
2025-02-04,Madinah-Hub,Motorbike,294,91.7,23.1,654.79,4.17
2025-02-04,Madinah-Hub,Van,179,91.7,40.8,754.57,4.35
2025-02-04,Madinah-Hub,Truck,49,91.7,40.7,373.96,3.47
2025-02-05,Riyadh-Hub,Motorbike,774,89.8,25.8,1706.56,3.87
2025-02-05,Riyadh-Hub,Van,440,89.8,33.5,1965.12,4.47
2025-02-05,Riyadh-Hub,Truck,131,89.8,53.1,1025.49,3.75
2025-02-05,Jeddah-Hub,Motorbike,608,85.2,23.7,1316.82,3.72
2025-02-05,Jeddah-Hub,Van,364,85.2,33.9,1605.63,3.34
2025-02-05,Jeddah-Hub,Truck,104,85.2,49.0,757.33,4.07
2025-02-05,Dammam-Hub,Motorbike,318,93.5,25.4,683.32,4.14
2025-02-05,Dammam-Hub,Van,198,93.5,30.4,871.18,4.6
2025-02-05,Dammam-Hub,Truck,68,93.5,46.1,529.95,4.61
2025-02-05,Makkah-Hub,Motorbike,465,85.2,27.1,952.83,3.7
2025-02-05,Makkah-Hub,Van,278,85.2,35.6,1158.85,3.8
2025-02-05,Makkah-Hub,Truck,81,85.2,56.7,601.25,4.2
2025-02-05,Madinah-Hub,Motorbike,258,88.4,24.5,538.21,4.68
2025-02-05,Madinah-Hub,Van,183,88.4,31.3,803.5,3.77
2025-02-05,Madinah-Hub,Truck,54,88.4,47.6,423.23,3.7
2025-02-06,Riyadh-Hub,Motorbike,710,89.6,21.9,1566.23,3.94
2025-02-06,Riyadh-Hub,Van,469,89.6,34.8,2105.6,4.64
2025-02-06,Riyadh-Hub,Truck,128,89.6,44.0,957.92,4.43
2025-02-06,Jeddah-Hub,Motorbike,615,89.5,24.0,1309.51,3.81
2025-02-06,Jeddah-Hub,Van,410,89.5,29.2,1833.48,3.76
2025-02-06,Jeddah-Hub,Truck,113,89.5,54.0,851.15,3.89
2025-02-06,Dammam-Hub,Motorbike,316,97.6,29.8,682.11,4.22
2025-02-06,Dammam-Hub,Van,200,97.6,32.7,860.78,4.44
2025-02-06,Dammam-Hub,Truck,60,97.6,52.7,444.6,4.16
2025-02-06,Makkah-Hub,Motorbike,402,89.2,23.2,827.84,3.98
2025-02-06,Makkah-Hub,Van,294,89.2,36.7,1279.41,3.81
2025-02-06,Makkah-Hub,Truck,70,89.2,51.8,531.28,3.82
2025-02-06,Madinah-Hub,Motorbike,281,85.8,35.5,614.26,3.93
2025-02-06,Madinah-Hub,Van,172,85.8,43.4,709.65,4.12
2025-02-06,Madinah-Hub,Truck,50,85.8,51.2,368.72,4.34
2025-02-07,Riyadh-Hub,Motorbike,627,87.2,23.7,1296.8,4.31
2025-02-07,Riyadh-Hub,Van,379,87.2,45.5,1662.09,4.0
2025-02-07,Riyadh-Hub,Truck,111,87.2,54.7,886.47,4.07
2025-02-07,Jeddah-Hub,Motorbike,499,88.4,28.1,1026.57,4.25
2025-02-07,Jeddah-Hub,Van,310,88.4,28.1,1383.08,3.85
2025-02-07,Jeddah-Hub,Truck,81,88.4,54.3,601.93,4.03
2025-02-07,Dammam-Hub,Motorbike,264,92.5,24.8,563.49,4.04
2025-02-07,Dammam-Hub,Van,171,92.5,36.7,701.6,4.26
2025-02-07,Dammam-Hub,Truck,48,92.5,50.2,372.58,4.31
2025-02-07,Makkah-Hub,Motorbike,329,86.0,21.0,693.48,3.89
2025-02-07,Makkah-Hub,Van,226,86.0,25.9,952.68,4.22
2025-02-07,Makkah-Hub,Truck,60,86.0,41.0,454.04,3.7
2025-02-07,Madinah-Hub,Motorbike,236,90.0,26.2,524.65,4.33
2025-02-07,Madinah-Hub,Van,136,90.0,34.1,604.33,4.15
2025-02-07,Madinah-Hub,Truck,43,90.0,49.0,343.48,3.96
2025-02-08,Riyadh-Hub,Motorbike,800,91.5,24.9,1805.84,4.87
2025-02-08,Riyadh-Hub,Van,440,91.5,39.1,1879.72,4.39
2025-02-08,Riyadh-Hub,Truck,145,91.5,50.1,1097.98,4.19
2025-02-08,Jeddah-Hub,Motorbike,636,88.9,27.9,1328.18,4.29
2025-02-08,Jeddah-Hub,Van,413,88.9,33.8,1780.66,4.5
2025-02-08,Jeddah-Hub,Truck,99,88.9,53.1,720.29,4.21
2025-02-08,Dammam-Hub,Motorbike,356,91.6,23.0,781.51,3.9
2025-02-08,Dammam-Hub,Van,213,91.6,34.5,918.32,3.94
2025-02-08,Dammam-Hub,Truck,67,91.6,45.6,524.55,4.18
2025-02-08,Makkah-Hub,Motorbike,388,85.7,30.4,801.14,4.17
2025-02-08,Makkah-Hub,Van,263,85.7,34.4,1171.94,4.41
2025-02-08,Makkah-Hub,Truck,70,85.7,51.1,542.95,4.23
2025-02-08,Madinah-Hub,Motorbike,264,92.9,27.2,587.67,3.89
2025-02-08,Madinah-Hub,Van,187,92.9,39.5,778.37,4.09
2025-02-08,Madinah-Hub,Truck,46,92.9,46.2,341.61,4.44
2025-02-09,Riyadh-Hub,Motorbike,753,94.3,23.9,1674.64,4.4
2025-02-09,Riyadh-Hub,Van,518,94.3,36.0,2172.57,4.25
2025-02-09,Riyadh-Hub,Truck,141,94.3,52.3,1035.68,4.29
2025-02-09,Jeddah-Hub,Motorbike,631,90.3,19.9,1347.33,3.55
2025-02-09,Jeddah-Hub,Van,393,90.3,31.6,1682.92,3.64
2025-02-09,Jeddah-Hub,Truck,113,90.3,55.0,894.73,4.5
2025-02-09,Dammam-Hub,Motorbike,348,94.4,28.3,751.47,4.13
2025-02-09,Dammam-Hub,Van,202,94.4,42.5,876.98,4.14
2025-02-09,Dammam-Hub,Truck,66,94.4,47.3,483.72,4.18
2025-02-09,Makkah-Hub,Motorbike,433,87.6,24.9,896.23,4.19
2025-02-09,Makkah-Hub,Van,275,87.6,39.4,1243.59,4.01
2025-02-09,Makkah-Hub,Truck,72,87.6,51.6,547.26,3.99
2025-02-09,Madinah-Hub,Motorbike,293,89.4,16.8,651.18,4.13
2025-02-09,Madinah-Hub,Van,177,89.4,38.6,748.02,3.83
2025-02-09,Madinah-Hub,Truck,51,89.4,43.6,403.43,4.39
2025-02-10,Riyadh-Hub,Motorbike,672,91.4,23.1,1380.12,4.43
2025-02-10,Riyadh-Hub,Van,465,91.4,32.2,2077.87,4.33
2025-02-10,Riyadh-Hub,Truck,123,91.4,48.1,925.45,4.57
2025-02-10,Jeddah-Hub,Motorbike,555,86.9,24.2,1233.27,3.83
2025-02-10,Jeddah-Hub,Van,376,86.9,43.7,1596.5,4.18
2025-02-10,Jeddah-Hub,Truck,105,86.9,56.8,823.09,4.04
2025-02-10,Dammam-Hub,Motorbike,357,94.4,15.8,787.94,4.02
2025-02-10,Dammam-Hub,Van,237,94.4,33.4,1028.05,4.66
2025-02-10,Dammam-Hub,Truck,67,94.4,45.2,526.94,4.39
2025-02-10,Makkah-Hub,Motorbike,413,85.5,27.1,847.21,3.85
2025-02-10,Makkah-Hub,Van,280,85.5,34.0,1161.06,4.45
2025-02-10,Makkah-Hub,Truck,70,85.5,41.6,557.24,3.75
2025-02-10,Madinah-Hub,Motorbike,296,89.9,20.1,666.13,3.92
2025-02-10,Madinah-Hub,Van,186,89.9,34.4,818.91,4.1
2025-02-10,Madinah-Hub,Truck,53,89.9,49.4,410.01,4.08
2025-02-11,Riyadh-Hub,Motorbike,762,91.6,25.8,1628.03,3.91
2025-02-11,Riyadh-Hub,Van,502,91.6,36.1,2198.09,4.06
2025-02-11,Riyadh-Hub,Truck,133,91.6,52.2,1037.0,4.52
2025-02-11,Jeddah-Hub,Motorbike,657,88.8,30.5,1448.09,4.44
2025-02-11,Jeddah-Hub,Van,386,88.8,38.6,1610.12,4.25
2025-02-11,Jeddah-Hub,Truck,117,88.8,56.7,901.84,4.19
2025-02-11,Dammam-Hub,Motorbike,344,96.0,26.2,766.9,4.34
2025-02-11,Dammam-Hub,Van,214,96.0,32.3,966.94,4.41
2025-02-11,Dammam-Hub,Truck,62,96.0,56.8,455.98,3.83
2025-02-11,Makkah-Hub,Motorbike,460,88.0,26.4,1015.73,3.97
2025-02-11,Makkah-Hub,Van,292,88.0,34.5,1240.71,4.35
2025-02-11,Makkah-Hub,Truck,80,88.0,56.7,614.78,3.73
2025-02-11,Madinah-Hub,Motorbike,303,89.3,16.0,652.91,3.98
2025-02-11,Madinah-Hub,Van,188,89.3,36.2,828.27,4.13
2025-02-11,Madinah-Hub,Truck,55,89.3,53.1,411.76,4.13
2025-02-12,Riyadh-Hub,Motorbike,714,87.9,22.5,1591.89,4.51
2025-02-12,Riyadh-Hub,Van,464,87.9,37.2,2028.75,4.69
2025-02-12,Riyadh-Hub,Truck,132,87.9,56.3,1036.24,3.82
2025-02-12,Jeddah-Hub,Motorbike,635,83.5,20.6,1402.48,4.1
2025-02-12,Jeddah-Hub,Van,352,83.5,34.1,1459.23,3.82
2025-02-12,Jeddah-Hub,Truck,105,83.5,49.2,819.78,3.97
2025-02-12,Dammam-Hub,Motorbike,334,89.4,25.8,755.13,4.15
2025-02-12,Dammam-Hub,Van,201,89.4,39.8,858.53,3.8
2025-02-12,Dammam-Hub,Truck,67,89.4,52.9,501.45,3.82
2025-02-12,Makkah-Hub,Motorbike,446,83.2,25.2,945.47,3.97
2025-02-12,Makkah-Hub,Van,293,83.2,43.7,1294.53,4.09
2025-02-12,Makkah-Hub,Truck,72,83.2,50.0,537.99,4.13
2025-02-12,Madinah-Hub,Motorbike,295,90.1,27.9,614.85,4.51
2025-02-12,Madinah-Hub,Van,184,90.1,45.2,818.27,4.39
2025-02-12,Madinah-Hub,Truck,48,90.1,53.6,356.45,3.79
2025-02-13,Riyadh-Hub,Motorbike,694,86.7,28.2,1456.56,4.17
2025-02-13,Riyadh-Hub,Van,519,86.7,40.1,2210.79,4.49
2025-02-13,Riyadh-Hub,Truck,131,86.7,43.5,958.43,3.88
2025-02-13,Jeddah-Hub,Motorbike,592,86.0,29.3,1218.28,3.98
2025-02-13,Jeddah-Hub,Van,361,86.0,30.8,1623.26,4.1
2025-02-13,Jeddah-Hub,Truck,115,86.0,44.4,856.94,4.07
2025-02-13,Dammam-Hub,Motorbike,308,95.5,19.6,655.15,3.62
2025-02-13,Dammam-Hub,Van,216,95.5,29.4,913.32,3.99
2025-02-13,Dammam-Hub,Truck,66,95.5,51.8,504.54,4.29
2025-02-13,Makkah-Hub,Motorbike,436,83.0,20.6,974.77,3.64
2025-02-13,Makkah-Hub,Van,272,83.0,42.5,1142.66,4.52
2025-02-13,Makkah-Hub,Truck,70,83.0,46.5,548.88,4.1
2025-02-13,Madinah-Hub,Motorbike,282,87.0,25.2,580.81,3.66
2025-02-13,Madinah-Hub,Van,181,87.0,39.3,766.97,3.96
2025-02-13,Madinah-Hub,Truck,52,87.0,42.7,386.54,4.13
2025-02-14,Riyadh-Hub,Motorbike,592,93.6,33.1,1324.0,3.88
2025-02-14,Riyadh-Hub,Van,342,93.6,40.3,1496.17,3.66
2025-02-14,Riyadh-Hub,Truck,118,93.6,48.6,933.49,4.48
2025-02-14,Jeddah-Hub,Motorbike,454,87.2,28.8,1019.76,4.19
2025-02-14,Jeddah-Hub,Van,296,87.2,42.3,1329.42,4.1
2025-02-14,Jeddah-Hub,Truck,89,87.2,53.1,694.89,3.94
2025-02-14,Dammam-Hub,Motorbike,279,92.0,34.1,614.24,4.47
2025-02-14,Dammam-Hub,Van,168,92.0,38.1,694.18,4.36
2025-02-14,Dammam-Hub,Truck,50,92.0,46.9,386.87,3.97
2025-02-14,Makkah-Hub,Motorbike,347,87.0,22.5,745.24,4.68
2025-02-14,Makkah-Hub,Van,199,87.0,33.8,863.42,4.32
2025-02-14,Makkah-Hub,Truck,64,87.0,50.4,491.22,4.46
2025-02-14,Madinah-Hub,Motorbike,223,91.2,25.1,500.76,3.75
2025-02-14,Madinah-Hub,Van,155,91.2,34.6,677.29,3.89
2025-02-14,Madinah-Hub,Truck,44,91.2,48.8,332.77,3.79
2025-02-15,Riyadh-Hub,Motorbike,686,88.8,27.1,1519.86,3.14
2025-02-15,Riyadh-Hub,Van,450,88.8,32.3,1881.48,3.86
2025-02-15,Riyadh-Hub,Truck,126,88.8,43.2,1012.42,4.02
2025-02-15,Jeddah-Hub,Motorbike,663,91.4,25.0,1372.43,4.26
2025-02-15,Jeddah-Hub,Van,376,91.4,33.1,1548.17,4.13
2025-02-15,Jeddah-Hub,Truck,103,91.4,47.6,763.18,4.34
2025-02-15,Dammam-Hub,Motorbike,362,92.6,29.7,793.53,4.4
2025-02-15,Dammam-Hub,Van,220,92.6,40.3,968.97,3.79
2025-02-15,Dammam-Hub,Truck,64,92.6,49.8,479.73,4.33
2025-02-15,Makkah-Hub,Motorbike,419,81.9,25.3,881.21,3.86
2025-02-15,Makkah-Hub,Van,296,81.9,32.1,1320.98,3.95
2025-02-15,Makkah-Hub,Truck,79,81.9,55.1,597.01,3.9
2025-02-15,Madinah-Hub,Motorbike,259,94.9,25.6,540.22,4.33
2025-02-15,Madinah-Hub,Van,169,94.9,28.1,703.82,3.92
2025-02-15,Madinah-Hub,Truck,50,94.9,43.1,368.57,4.24
2025-02-16,Riyadh-Hub,Motorbike,676,90.0,20.7,1531.86,3.66
2025-02-16,Riyadh-Hub,Van,491,90.0,31.7,2149.93,3.4
2025-02-16,Riyadh-Hub,Truck,122,90.0,48.9,915.86,4.03
2025-02-16,Jeddah-Hub,Motorbike,631,89.1,23.4,1306.78,4.01
2025-02-16,Jeddah-Hub,Van,385,89.1,53.5,1702.72,4.28
2025-02-16,Jeddah-Hub,Truck,99,89.1,45.8,761.23,3.86
2025-02-16,Dammam-Hub,Motorbike,359,93.9,25.4,749.62,4.14
2025-02-16,Dammam-Hub,Van,207,93.9,27.7,873.04,3.93
2025-02-16,Dammam-Hub,Truck,60,93.9,46.3,459.19,4.28
2025-02-16,Makkah-Hub,Motorbike,454,85.6,22.3,1000.11,4.43
2025-02-16,Makkah-Hub,Van,250,85.6,36.8,1074.73,4.3
2025-02-16,Makkah-Hub,Truck,85,85.6,47.8,665.99,3.65
2025-02-16,Madinah-Hub,Motorbike,262,90.2,21.1,545.44,3.98
2025-02-16,Madinah-Hub,Van,183,90.2,31.6,765.37,3.58
2025-02-16,Madinah-Hub,Truck,56,90.2,46.8,449.66,3.96
2025-02-17,Riyadh-Hub,Motorbike,680,93.3,26.2,1512.81,3.8
2025-02-17,Riyadh-Hub,Van,446,93.3,24.8,1870.46,4.33
2025-02-17,Riyadh-Hub,Truck,141,93.3,46.6,1120.42,4.51
2025-02-17,Jeddah-Hub,Motorbike,645,85.7,37.5,1390.55,4.13
2025-02-17,Jeddah-Hub,Van,422,85.7,34.3,1784.93,3.99
2025-02-17,Jeddah-Hub,Truck,103,85.7,53.5,809.12,4.41
